0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
4.38,-1.92      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
4.38,0.521      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1

--30%--
4.38,-1.92      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,-1.92      1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
4.38,0.521      1
4.38,-1.92      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,-1.92     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
4.38,0.521      1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,-1.92     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
0.966,0.521     1
